date,GOOGL,MSFT,FB,ORCL,INTC,CSCO,IBM,QCOM,TXN,AVGO,NVDA,ADBE,CRM,ADP,ITW,YHOO
20151016,0.003319,0.010636,0.016465,-0.004794,0.008855,0.003552,0.001999,0.010969,0.00267,-0.006564,0.015676,0.021897,0.013771,0.008375,-0.014378,-0.003286
20151019,0.006659,0.002315,0.009535,-0.01338,0.016646,0.0,-0.00778,-0.01352,0.001332,-0.017428,-0.001795,-0.003045,-0.010664,0.007037,-0.003202,0.003896
20151020,-0.028502,0.00315,-0.014928,-0.000271,-0.004466,0.00885,-0.057499,-0.001692,-0.003989,0.007818,-0.001438,-0.017647,-0.005133,0.001375,0.012849,-0.02
20151021,-0.012059,-0.011932,0.001134,-0.006511,-0.002093,-0.007719,0.001991,-0.000508,-0.010109,0.005088,-0.012964,-0.008176,-0.021927,0.000343,0.004934,-0.052087
20151022,0.013903,0.017585,0.026362,0.03195,0.030866,0.025813,0.022495,0.024758,0.119268,0.040166,0.036118,0.027052,0.020309,0.025615,0.046522,0.017673
20151023,0.056068,0.10077,0.025283,0.007409,0.014535,0.01172,0.004095,0.004882,0.015321,0.033828,0.00669,-0.006783,0.015381,0.009366,0.01184,0.047363
20151026,0.01639,0.026102,0.015461,0.00788,-0.008883,-0.013629,-0.00705,-0.024949,-0.002882,-0.046072,-0.004547,0.011154,-0.004328,-0.004639,0.001546,0.006934
20151027,0.002325,-0.010323,-0.000675,-0.000782,-0.003469,0.003454,-0.040373,0.001182,-0.006632,-0.017151,-0.000703,-0.008892,-0.006009,0.002441,-0.001653,0.026946
20151028,0.005595,0.005401,0.004822,0.014085,0.006963,0.010671,0.021544,0.016616,0.004279,0.046094,0.008087,0.005111,0.010032,-0.026791,0.017112,0.025802
20151029,0.010761,-0.011486,0.006526,-0.000514,-0.019591,-0.007493,-0.001988,-0.004397,-0.035793,-0.055079,-0.034531,-0.004294,-0.004966,0.005119,-0.002279,-0.003837
20151030,-0.010015,-0.013493,-0.027746,-0.000515,-0.004996,-0.009952,-0.003344,-0.009667,0.002652,0.025314,0.024928,0.006128,-0.005503,-0.015505,0.000218,0.016262
20151102,0.014036,0.011398,0.013141,0.023429,0.007383,-0.002773,0.00207,0.020532,0.00476,0.005441,0.011632,0.014099,0.019174,0.0,0.016968,-0.009826
20151103,0.001444,0.017092,-0.007066,0.011321,0.005863,-0.005561,0.010757,0.003793,0.002808,-0.013409,-0.006969,0.005005,-0.007197,-0.002989,-0.005241,-0.015594
20151104,0.008667,0.004617,0.013258,0.006965,-0.004663,-0.004893,-0.001762,-0.010021,-0.0035,0.016129,-0.016491,0.007193,-0.003052,0.002652,-0.00086,0.010081
20151105,0.007096,-0.000368,0.046373,-0.003211,-0.004392,-0.001405,-0.012286,-0.152506,0.007902,-0.024575,-0.011416,-0.005054,0.004082,0.00023,0.001829,0.001426
20151106,0.001223,0.00993,-0.015309,0.006691,-0.004706,0.000703,-0.011723,0.046015,0.004007,0.071122,0.138578,0.001546,0.008893,0.007473,-0.005156,-0.026196
20151109,-0.008968,-0.013838,-0.005649,-0.012802,-0.01448,-0.00949,-0.021266,-0.008985,-0.007288,-0.024447,-0.004437,-0.009814,-0.014986,-0.009928,-0.01328,-0.015205
20151110,0.004624,-0.012002,0.013335,-0.004489,-0.004198,-0.007097,0.001182,-0.012656,-0.003146,-0.05249,-0.019102,0.005345,0.000384,0.00219,0.003173,0.009204
20151111,0.009218,0.002616,0.010194,-0.022044,-0.010539,-0.005718,-0.003322,0.011096,0.009995,0.000751,-0.009737,0.010301,0.005879,0.002645,-0.003709,-0.017946
20151112,-0.011395,-0.006151,-0.009082,-0.010502,-0.013999,0.000359,-0.014665,-0.005109,-0.016146,-0.000834,-0.003605,-0.004057,-0.005209,-0.011012,-0.017736,-0.004494
20151113,-0.021757,-0.009002,-0.037678,-0.034429,-0.008951,-0.058211,-0.009696,-0.012172,-0.009529,-0.019274,-0.019737,-0.020035,-0.034483,-0.01357,-0.003455,-0.031297
20151116,0.013985,0.017506,0.000866,0.021984,-0.000311,0.022129,0.014877,0.01598,0.013273,0.033435,0.020134,0.008369,0.00873,0.017284,0.018678,0.023455
20151117,-0.005917,-0.014787,0.010477,0.000262,0.016822,0.000746,0.000823,0.00398,0.003429,0.004857,0.0,0.005849,0.012851,-0.007282,-0.01076,-0.00258
20151118,0.018808,0.016613,0.025112,0.014949,0.015931,0.011563,0.014945,-0.093998,0.015595,0.031624,0.020724,0.010854,0.001424,0.007102,0.01687,0.003652
20151119,-9.2e-05,0.001671,-0.014011,0.008269,0.034379,0.009218,0.006774,0.008125,-0.000173,-0.005638,0.0029,0.005369,0.042534,-0.001272,0.009387,-0.010764
20151120,0.022449,0.004635,0.009976,0.008201,0.010496,0.007307,0.012871,0.025418,0.002934,0.009504,0.008676,0.000545,0.00434,0.010418,0.011462,0.014866
20151123,-0.000386,0.0,-0.003448,-0.005084,-0.005193,-0.005078,-0.000289,-0.0132,-0.013248,-0.015744,-0.014973,0.001634,-0.002593,0.000687,-0.002352,0.007551
20151124,-0.009103,0.001107,-0.011314,0.008176,-0.00348,-0.005833,0.001011,0.009088,0.008718,0.031589,0.008085,0.000435,-0.004828,-0.007327,0.00075,-0.01199
20151125,-0.000481,-0.010323,-0.003121,-0.005068,0.002619,-0.0011,-0.004329,-0.006274,-0.010026,0.00039,-0.001283,-0.0025,0.000249,-0.00346,0.0,0.006068
20151127,0.003523,0.00447,0.000379,-0.002038,0.00029,0.002937,0.003333,-0.011405,0.004889,0.012851,0.008352,0.004359,-0.005472,0.00324,-0.002035,-0.006635
20151130,-0.011814,0.007788,-0.011475,-0.00536,0.008996,-0.002562,0.006933,0.00515,0.009904,0.003153,0.010513,-0.007703,-0.003501,-0.00496,0.008369,0.026412
20151201,0.02745,0.016007,0.027629,0.006672,0.009203,0.011743,0.013341,0.010453,0.003269,0.018705,0.032472,0.011918,0.016564,0.015071,0.001915,-0.002958
20151202,-0.007579,-0.000181,-0.009802,-0.01351,-0.007409,-0.004715,-0.011183,0.051724,-0.013034,-0.005117,-0.007634,-0.005727,-0.001605,-0.007423,-0.008284,0.05755
20151203,-0.012406,-0.018294,-0.015933,-0.022997,-0.022682,-0.017857,-0.005583,-0.008679,0.002433,0.095076,-0.002154,-0.02293,-0.011746,-0.018985,-0.010923,-0.036746
20151204,0.014332,0.03155,0.017245,0.035705,0.026293,0.019666,0.01087,0.018288,0.020628,0.019202,0.040703,0.029696,0.027649,0.025452,0.021221,0.016599
20151207,-0.007982,-0.001789,-0.005368,-0.008682,0.001431,0.000364,-0.006266,0.00172,-0.009001,0.008607,-0.018963,-0.032188,-0.017775,-0.009493,-0.009754,-0.006588
20151208,0.002781,-0.000358,0.008333,-0.002318,-0.006717,-0.012368,-0.010749,-0.056266,-0.011654,-0.007055,0.013591,0.023661,0.004958,-0.003233,-0.011884,0.004902
20151209,-0.016242,-0.014519,-0.017748,-0.003873,0.001727,-0.01547,-0.010431,-0.017987,-0.015779,-0.014413,-0.025328,-0.02355,-0.016897,-0.015871,0.001084,-0.012912
20151210,-0.003292,0.005275,0.007839,-0.010109,-0.001149,0.001496,0.001244,-0.000412,0.002995,0.011535,0.008254,-0.006699,-0.00414,0.006004,0.009741,0.006686
20151211,-0.012657,-0.021893,-0.031303,-0.025661,-0.01438,-0.022787,-0.016157,-0.022854,-0.012647,-0.019752,-0.014857,0.027653,-0.03162,-0.024924,-0.019616,-0.049668
20151214,0.016151,0.019978,0.024873,0.011825,0.005836,0.012615,0.010106,-0.013274,0.000178,-0.013225,0.002462,0.020127,0.001561,0.015241,0.015635,-0.009723
20151215,-0.003213,0.001088,-0.001051,0.014874,0.020598,0.01359,0.013684,0.025411,0.023657,0.005333,0.012281,0.008149,0.004936,0.010284,-0.006998,0.013501
20151216,0.021708,0.016848,0.021425,0.01832,0.003411,0.014339,0.010886,0.001041,0.009036,0.004258,0.006066,0.01638,0.019646,0.008541,0.018755,0.022707
20151217,-0.008705,-0.007661,-0.005338,-0.050887,-0.011048,-0.01891,-0.018235,-0.011026,-0.02652,-0.023631,-0.015074,-0.014232,-0.005831,-0.016125,-0.015111,-0.016282
20151218,-0.016861,-0.028187,-0.020523,-0.015705,-0.029934,-0.016841,-0.013528,-0.002314,-0.028127,-0.001993,-0.016223,-0.030679,-0.01785,-0.01804,-0.017612,-0.008426
20151221,0.005219,0.012932,0.007016,0.001926,0.011073,0.013894,0.004448,0.028041,0.016017,0.039943,0.023491,0.003395,0.003375,0.010327,0.010119,0.000455
20151222,0.00832,0.009484,0.007063,0.004668,0.014311,0.009574,0.017934,0.006255,-0.003762,-0.004801,0.001064,0.024012,0.007375,0.008557,0.010671,0.037161
20151223,0.001799,0.008491,-0.00834,0.009292,0.007774,0.018966,0.004423,-0.000509,0.019601,0.009717,0.003796,0.00938,0.002312,0.010252,0.014975,0.007605
20151224,-0.003474,-0.002687,0.003727,0.002166,-0.000571,-0.00073,-0.002093,0.0104,0.000882,-0.001297,0.003479,-0.004224,-0.002691,0.00245,-0.000849,-0.009869
20151228,0.021414,0.00503,0.008665,-0.005944,-0.001429,-0.002557,-0.004629,0.000606,-0.005815,0.000205,-0.000904,-0.001061,0.004754,-0.002211,-0.004249,-0.014952
20151229,0.014983,0.010724,0.012555,0.006795,0.014601,0.016844,0.015769,0.02622,0.010635,0.010864,0.016295,0.011996,0.015857,0.012711,0.005548,0.013095
20151230,-0.00461,-0.004244,-0.009696,-0.00324,-0.012697,-0.008642,-0.003148,-0.009237,-0.015082,-0.003853,-0.00861,-0.000525,-0.003776,-0.005297,-0.011247,-0.019683
20151231,-0.015551,-0.01474,-0.014686,-0.010563,-0.015433,-0.013622,-0.012344,-0.008431,-0.024038,-0.015064,-0.012878,-0.014064,-0.00935,-0.019217,-0.005473,-0.003296
