date,AAPL,MSFT,XOM,AMZN,JNJ,JPM,GE,WFC,FB,GOOG,T,GOOGL,PG,SPY,BAC,CVX,VZ,WMT,BRK,PFE,BRK,KO,INTC,C,BUD,DIS,CMCSA,HD,MRK,IBM,ORCL,UNH,CSCO,PEP,V,PM,MO,SLB,MA,AMGN,MMM,ABBV,MCD,RY,MDT,BMY,QCOM,BA,GS,GILD,TD,IVV,UTX,CELG,WBA,HON,USB,UNP,CVS,LLY,SBUX,RAI,MS,UPS,AGN,CHTR,TWX,LMT,TXN,ACN,PCLN,UN,COST,AVGO,VTI,MDLZ,NKE,AXP,BNS,AIG,DOW,DD,COP,LOW,BIIB,BLK,CB,UBS,EFA,MET,EOG,CL,NVDA,PNC,EPD,VOO,ABT,SPG,NEE
20160726,-0.006883,0.000529,-0.007267,-0.005435,0.002082,0.004071,-0.005373,-0.003117,-0.003371,-0.001825,-0.013041,0.000172,-0.006177,0.000462,0.011134,-0.003784,-0.018973,-0.000271,0.001829,0.00136,0.001829,-0.015142,0.011531,0.002498,0.005081,-0.007188,-0.004298,0.001832,-0.003415,-0.003259,-0.005345,-0.000212,0.002923,-0.007522,-0.005701,-0.007522,-0.012645,-0.001363,0.004624,0.006664,-0.010967,0.002021,-0.044662,0.008442,0.015301,-0.006617,0.010209,0.014367,0.00405,-0.084698,0.005786,0.000413,0.03096,-0.016214,-0.002942,0.003983,0,0.007911,-0.00202,0.001342,0.006212,-0.04416,0.003433,0.002452,0.004438,-0.011259,-0.00293,-0.003364,0.078526,0.010524,0.002164,0.002833,-0.002381,0.022907,0.001081,-0.011145,-0.013476,0.000622,0.009242,0.000549,0.005069,0.004065,0.013668,0.000864,-0.001079,0.001411,0.002189,0.002227,0.004213,0.004175,0.021587,-0.003368,0.017062,-0.000846,-0.001375,-5E-05,0.004377,8.9E-05,-0.008186
20160727,0.064963,-0.010042,-0.006774,0.001468,-0.003036,0.003119,-0.006037,0.000625,0.017489,0.004537,0.008966,0.005702,-0.009499,-0.001061,0.006882,-0.00409,0.009305,-0.005561,-0.000462,0.000543,-0.000462,-0.032977,-0.007409,0.003171,-0.036809,-0.003723,0.011015,-0.003218,0.004112,-0.001789,-0.000244,-0.000141,-0.003886,-0.006654,0.00051,-0.016471,-0.017371,-0.008933,0.003425,0.017952,0.003434,0.006982,-0.018322,-0.012311,-0.008725,0.018785,0.018908,0.008231,-0.001055,0.00913,-0.004832,-0.001009,-0.001854,0.018177,-0.017091,-0.008538,0.000953,-0.014837,-0.011934,0.015958,-0.007889,-0.002,-0.007184,-0.014225,0.04535,-0.001093,-0.004344,-0.002355,-0.0021,-0.004814,-3.8E-05,-0.008042,-0.008474,0.013583,-0.00117,-0.02895,-0.010289,0.003418,0.000995,-0.00128,0.001681,-0.000578,-0.017651,-0.003701,0.004564,0.003813,-0.008111,0.011852,0.003671,-0.002541,-0.008328,-0.009462,-0.010065,-0.000847,-0.019615,-0.000654,0.001605,-0.012472,-0.009811
20160728,0.013502,0.000356,-0.00781,0.021638,-0.002485,-0.003575,-0.000959,0.002708,0.013459,0.005581,-0.004209,0.005079,0.004144,0.001155,0.003418,-0.004596,-0.008315,-0.001091,0.001664,-0.004885,0.001664,0.00576,-0.001723,-0.004741,0.032639,-0.00436,-0.000883,0.012105,-0.002901,-0.002843,0.006352,0.007623,-0.007802,0.006048,0.008404,0.018186,0.005393,-0.010391,0.024107,0.003515,-0.001627,-0.002774,-0.000502,0.006648,-0.000686,-0.023669,-0.00128,-0.021698,-0.002857,-0.006725,0.001156,0.001194,-0.001021,0.029137,-0.006005,0.006959,0.001666,0.015825,0.007117,-0.005636,0.006223,0.005611,-0.005513,-0.000643,-0.017983,0.000337,-0.003978,0.001534,-0.014592,-0.014335,0.001223,0.004601,0.001204,-0.008632,0.001261,0.005462,-0.006094,0.003097,0.003182,0.003112,0.000746,0.001736,0.004742,0.018697,0.002358,0.000165,-0.005583,-0.007321,-0.001045,-0.002316,0.001504,-0.000409,0.002141,0.004841,-0.001053,0.001107,0.017861,0.01069,0.001966
20160729,-0.001246,0.008362,-0.013858,0.008238,0.006187,-0.002028,-0.00352,-0.003324,-0.00848,0.030674,0.016674,0.033297,0.009197,0.001615,-0.012943,0.006779,0.010026,-0.003686,-0.001039,0.005999,-0.001039,-0.000458,0.002588,-0.006125,0.027954,0.000417,-0.008989,0.00203,0.003936,-0.004648,-0.003642,0.003082,0.000328,0.007306,-0.014396,0.011705,0.008791,0.018596,-0.00802,0.004379,0.002135,0.023331,-0.014822,0.006439,0.002402,0.002009,0.002403,0.004887,-0.010715,-0.021787,0.006236,0.001513,0.000651,0.008359,-0.002643,0.004924,0.002139,-0.000322,-0.007174,-0.000482,-0.002749,-0.002391,-0.004505,-0.005794,-0.010213,-0.012321,-0.012497,-0.00715,-0.006835,0.006513,0.018634,0.005889,0.00523,-0.0137,0.002339,-0.004527,0.000902,-0.005093,0.006542,-0.006388,0,-0.001011,0.01391,0.000122,0.003114,0.007926,-0.009567,0.016224,0.011768,-0.007892,0.022528,0.016109,0.016376,-0.004457,0.000351,0.001759,0.006749,0.013255,0.006828
20160801,0.017657,-0.001764,-0.034739,0.011768,0.001357,-0.002658,0.000321,-0.003335,0.002985,0.00532,-0.002541,0.012131,0.009581,-0.000829,-0.011042,-0.032884,-0.016423,0.0111,-0.000185,0.011385,-0.000185,-0.004126,-0.000287,-0.008902,-0.032525,-0.004273,0.004312,0.003834,0,0.005167,0.00268,0.002165,0.006551,9.2E-05,0.002691,-0.001097,-0.000738,-0.025584,-0.001785,0.012382,-0.000393,0.01072,0.00306,-0.011155,0.004907,0.018447,-0.011665,-0.003367,-0.003967,0.012458,-0.006656,-0.001145,-0.006595,0.022284,0.000252,-0.003868,-0.01162,0.000107,0.008305,0.003499,-0.007235,-0.004395,-0.008006,-0.000833,0.007551,0.004811,0.001174,0.008349,0.001864,0.000621,0.003901,-0.005854,0.002033,0.009446,-0.001346,-0.011369,-0.001622,-0.005119,-0.015954,-0.004225,-0.000373,0.002602,-0.029642,0.000365,0.041044,0.005652,8E-05,-0.021045,-0.006462,-0.004446,-0.03672,0.009136,-0.00648,-0.002783,-0.044257,-0.001154,0.012067,0.002467,0.001637
20160802,-0.014804,0,0.013743,-0.009326,-0.004386,-0.002351,-0.00321,-0.002301,-0.009814,-0.002342,-0.000463,-0.001024,0.00405,-0.006411,-0.013957,0.004843,-0.009174,-0.00881,-0.004308,-0.024658,-0.004308,0.001841,-0.008321,-0.009903,-0.004791,-0.005547,-0.009476,-0.01117,-0.005626,-0.005389,-0.010693,-0.002369,-0.00358,-0.001928,0.000256,-0.001797,-0.004582,0.005481,0.001893,-5.7E-05,0.000393,-0.00239,-0.002627,-0.004645,-0.004769,-0.014963,-0.02021,-0.012086,-0.013402,-0.011061,-0.009242,-0.005914,-0.006265,-0.003488,-0.004037,-0.003711,-0.005998,-0.018912,0.048882,0.001683,-0.015617,0.00321,-0.017544,-0.005092,-0.016127,-0.00089,-0.01251,0.008476,-0.01474,-0.000443,-0.00789,0.006107,-0.006326,-0.003792,-0.007549,-0.01035,-0.008843,-0.010292,0.003203,-0.001291,-0.009692,-0.00894,0.004544,-0.004131,0.093695,-0.003367,-0.001916,-0.038547,-0.005029,-0.007991,0.015121,-0.003195,-0.012163,-0.009221,-0.01176,-0.00623,-0.004858,-0.017531,-0.00677
20160803,0.012538,0.006893,0.00517,-0.00781,-0.007609,0.015868,0.002576,-0.002725,-0.004712,0.002736,-0.000463,-0.0015,-0.009106,0.002926,0.02477,0.010242,-0.001852,-0.002598,0.002233,-0.030228,0.002233,0.002527,-0.00897,0.020935,-0.007863,0.011367,-0.000897,-0.001166,-0.011658,0.00056,0,-0.002026,0.003266,-0.006255,0.005493,-0.009403,-0.014404,0.009253,-0.001785,-0.004134,0.000112,-0.003145,-0.001529,0.004833,-0.011068,-0.003331,0.006766,0.002052,0.01461,0.006535,0.002798,0.002952,0.000188,0.016187,0.008233,0.004851,0.016896,0.017196,-0.006425,-0.007201,-0.013926,-0.013,0.015,0.007724,0.007099,0.005598,0.027052,-0.000584,0.000436,0.006913,0.019147,-0.026013,-0.002282,0.00749,0.003713,0.001627,-0.003095,0.005672,0.002594,0.073144,0.005647,0.002619,0.013069,0.00061,-0.026567,0.002942,0.003519,0.011565,-0.003486,0.0353,0.031043,-0.010552,0.002677,0.026818,0.015247,0.002882,-0.002663,-0.005814,0.003604
20160804,0.000756,0.007372,-0.000114,0.008123,-0.000323,-0.001547,0.001285,0.005676,0.015101,-0.002031,-0.001391,-0.00209,0.000931,0.001063,0,-0.002187,0.000557,0.004936,-0.002183,-0.003967,-0.002183,-0.002979,0.009635,-0.001139,0.002264,-0.009678,0.005087,-0.007369,0.003296,0.005477,0.004667,-0.00119,0.002604,0.003517,0.009783,-0.000303,0.003767,0.009671,0.00873,-0.004382,-0.003195,-0.00706,0.006637,0.003649,0.001038,0.006952,-0.000492,-0.005005,-0.001831,-0.003996,0.001395,0.00092,0.000659,0.001119,0.003141,-0.000517,-0.002374,-0.002154,-0.004721,-0.003627,-0.009296,-0.008713,-0.004926,-0.004156,0.003643,-0.000506,0.000642,0.003504,0.010598,0.00088,-0.008132,0.007122,0.002589,0.017549,0.001173,-0.013921,0.000731,0.001723,0.000597,-0.008434,0.001123,-0.000871,-0.00521,-0.013167,-0.021099,-0.005188,-0.000159,0.008384,0.005772,-0.095195,0.022702,0.009449,0.018509,0.000358,-0.019048,0.000958,-0.003115,-0.0121,-0.004996
20160805,0.015207,0.009932,0.000914,0.006848,0.003068,0.026952,0.003529,0.017559,0.006353,0.01375,0.001857,0.012142,-0.003138,0.00818,0.039365,0.001195,-0.005377,0.006276,0.017677,0.00825,0.017677,-0.000689,0.011567,0.042883,-0.000646,0.007041,0.003126,0.006321,0.10408,0.012071,0.005623,0.001962,0.007792,0.002214,0.008304,-0.000707,-0.001351,0.010076,0.010114,0.005734,0.004274,0.006657,0.007692,-0.003305,0.003804,-0.159851,0.016727,0.003963,0.025561,0.008023,0.003019,0.007948,0.012975,-0.006364,0.008516,0.003622,0.022365,0.012733,0.004125,-0.010434,0.008661,0,0.025813,0.008809,0.001578,-0.009283,0.015794,0.009855,0.007758,0.007827,0.039875,0.005967,0.006905,0.018744,0.008291,0.018118,0.019347,0.024711,0.001591,0.025864,0.002804,0.005374,0.012469,0.009637,0.004451,0.023208,0.012356,0.017385,0.004522,0.040465,0.070275,-0.002674,0.016949,0.03052,0.015683,0.008058,0.010042,0.00041,-0.011455
20160808,0.008281,0.001725,0.011763,0.000757,-0.004749,-0.003017,-0.00032,0.004725,0.000879,-0.000588,-0.005329,-0.002107,-0.000233,-0.000596,0.005316,0.006865,-0.000932,-0.005694,0.00133,-0.01439,0.00133,-0.00092,0.001715,0.005249,-0.007428,-0.000835,-0.004748,-0.005113,-0.015659,-0.00893,0.000729,-0.006014,-0.000967,-0.004786,-0.002371,-0.003841,-0.000601,0.01601,-0.001032,-0.007601,5.6E-05,-0.003006,-0.007717,0.006301,-0.001493,-0.047092,-0.006774,0.003492,0.004565,-0.008332,0.004168,-0.000547,0.000464,-0.016446,0.001242,-0.002836,-0.000698,0.000107,-0.001951,0.00049,-0.00966,0.005315,0.003792,0.001563,-0.021824,0.008646,-0.004677,-0.000384,-0.000143,-0.008028,-0.006519,-0.004394,-0.001789,-0.010404,-0.000626,0.003467,0.002328,0.004731,0.005759,0.004907,-0.000746,0.001156,0.023645,-0.001224,-0.007311,-0.008165,0.000709,0.006686,0.002078,0.007778,0.005546,-0.002011,0.009278,0.000578,0.0125,-0.0005,-0.005303,0.001183,0
20160809,0.00406,0.002411,0.001242,0.002283,-0.001779,-0.00348,0.000959,0.000409,-0.001597,0.003198,0.003494,0.002794,0.002682,0.000596,0.003966,0.001186,0.001306,0.002727,0.011404,0.004294,0.011404,0.000691,-0.003425,-0.001305,0.001464,0.009608,-0.002535,-0.000734,-0.005886,-0.001666,-0.001458,-0.002181,-0.002257,0.001295,0.001376,-0.001522,0.001955,-0.008121,-0.000827,-0.001509,-0.001064,0.006331,0.000169,0.00725,0.00897,0.021725,0.006658,0.003253,0.003746,-0.005142,0.006917,0.000638,0.005102,0.001496,0.003225,0.001896,-0.002562,-0.008417,0.002778,-0.001225,-0.00289,0.005693,0.007555,0.006333,0.011236,0.079976,0.005334,0.001806,0.001568,-0.007037,0.001431,0.011474,0.002748,0.016751,0.000894,0.002303,-0.003751,-0.006684,0.006515,-0.002021,-0.003918,-0.007215,-0.0077,-0.003431,0.002455,-0.008179,-0.002124,0.008118,0.007947,-0.004342,-0.003089,0.004702,0.002554,-0.002775,-0.013072,0.00065,0.001333,0.003,0.000635
20160810,-0.007444,-0.003093,-0.025817,0.000325,-0.000567,-0.008957,-0.000958,-0.015328,-0.001439,0.000536,0.002785,0.001251,0.003721,-0.002475,-0.025016,-0.011646,0.002795,0.005575,-0.002743,0.001425,-0.002743,0.003221,-0.011168,-0.009804,0.004386,0.01231,0.004783,-0.003747,0.0024,0.001916,-0.000243,0.002609,-0.002909,0.004987,-0.004746,0.007825,0.003302,-0.011976,-0.00424,-0.00494,0.00241,-0.004943,0.004142,0.00458,-0.005129,-0.016718,-0.004517,-0.002564,-0.007648,-0.00542,0.002748,-0.002461,-0.002031,-0.01116,0.019904,-0.001978,-0.007705,-0.006769,-0.003489,-0.011656,0.007609,0.003842,-0.007839,0.002098,0.004301,-0.006608,0.008843,0.002455,-0.005125,0.003012,-0.000519,0.000436,0.002562,0.003973,-0.002949,-0.001149,-0.011476,-0.00994,0.002158,-0.004555,0.001124,0.00407,-0.015519,-0.004426,-0.017652,-0.005995,-0.004731,0.002196,0.003428,-0.027374,-0.010622,0.000802,-0.006453,-0.009971,-0.008094,-0.002547,-0.005989,-0.007479,0.00238
20160811,-0.000648,0.004826,0.003588,0.003487,0.003324,0.002757,0.00064,0.001245,0.00016,0.000217,0.004398,-0.000359,0.004866,0.004641,0.004727,0.012582,0.000929,-0.002028,0.008591,0.000569,0.008591,0.00321,0.004344,0.006161,0.007683,-0.00092,0.006843,0.010619,0.015805,0.008946,0.004624,0.003094,0.003242,-0.003124,0.005522,-0.003126,-0.001496,0.00804,0.002492,0.007008,0.012191,0.007828,0.004882,0.010096,0.005843,0.006438,0.000486,0.005443,0.010297,0.008492,0.008449,0.004614,0.009804,0.011375,0.00497,0.00293,0.007529,0.005625,-0.001133,0.000124,-0.002697,0.009063,0.009275,0.009283,0.003331,0.015704,0.007012,0.004746,0.001574,0.001501,0.000455,0.016136,-0.002436,0.001397,0.005018,-0.007591,0.029022,0.01143,0.009787,0.003051,0.003555,-0.001303,0.019458,0.00778,0.018195,0.002593,0.002931,0.006574,0.007175,0,0.009618,0.000668,0.020338,0.001288,-0.000742,0.004908,0.005356,-0.02023,0.005144
20160812,0.002316,-0.006175,0.01303,0.001712,-0.004444,-0.002139,-0.001598,-0.007048,-0.00016,-0.002077,-0.002535,-0.001423,0.003574,-0.000869,0.002016,0.007495,-0.003899,0.001219,-0.000135,-0.004836,-0.000135,0.0064,-0.003172,-0.00328,0.012761,-0.009512,-0.002512,-0.00343,-0.0044,-0.009662,-0.004603,0.001753,-0.002585,0.001014,-0.001248,0.001416,0,-0.003681,-0.004247,0.003422,-0.004033,0.003585,0.001173,-0.003869,-0.002961,-0.005577,-0.000486,0.000752,-0.003723,0.001131,-0.002038,-0.000819,-0.002839,-0.00369,0.004945,-0.00232,-0.002102,-0.011403,0.004433,-0.00422,0,0.00998,-0.007148,-0.008927,-0.013477,0.00217,0.001617,0.006132,-0.002286,-0.003175,0.000753,-0.00236,0.00691,0.002208,-0.000981,0.000695,-0.004936,-0.001527,-0.001163,-0.005576,-0.024422,-0.019278,-0.000483,0.001348,-0.001749,-0.00215,-0.002054,0.005806,-0.002544,-0.009714,0.01019,0.001068,0.055946,-0.005848,0.010022,-0.000997,-0.000222,0.003123,-0.001811
20160815,0.012017,0.003107,-0.000455,-0.005268,-0.007385,0.006124,0,0.007724,-0.007848,-0.000996,-0.006007,-0.001351,-0.00023,0.002884,0.007378,0.005971,-0.000746,-0.007714,0.001105,0.003716,0.001105,0.00477,0.009835,0.017771,-0.004279,0.002685,0.000148,0.003588,-0.000474,-0.000432,0.007301,-0.008819,0.010366,0.001197,0.011122,-0.003939,-0.007192,0.010345,0.003329,0.009016,0.001609,0.002977,-0.008367,0.003884,0.004227,-0.009896,0.011667,0.01172,0.014089,-0.000126,0.003631,0.003004,0.007532,0.010848,0.003481,0.006374,0.005851,0.006529,0.00154,0.000499,-0.003966,-0.000988,0.016798,-0.000546,0.017788,0.007308,0.003849,0.008896,0.007016,0.005043,-0.006264,-0.001076,-0.001834,0.0178,0.003659,-0.004864,0.005669,0.003824,0.003105,0.006287,0.00879,0.014484,0.019579,-0.002203,-0.001752,0.011293,0.000158,-0.003607,0.003826,0.011821,-0.007127,-0.003468,-0.000952,0.007412,0.000735,0.002893,0.002442,-0.005297,-0.011594
20160816,-0.000913,-0.0117,0.001253,-0.005791,-0.016188,-0.000152,-0.0016,0.003522,-0.004843,-0.006774,-0.02464,-0.005918,-0.005056,-0.005158,0.009987,-0.00146,-0.015855,-0.005865,-0.003654,-0.009114,-0.003654,-0.009268,0.008594,0.004958,0.002786,-0.002266,-0.00311,-0.006056,-0.004422,-0.007289,-0.001691,-0.003813,-0.002244,-0.006623,-0.001236,0.008721,0,-0.001463,-0.008503,-0.013862,-0.007255,-0.009645,-0.004894,0.002902,-0.00728,-0.010328,-0.005766,0.002525,0.000604,-0.005022,0.00113,-0.005082,-0.004832,-0.021375,-0.009688,-0.005221,0.000931,0.004216,-0.000205,-0.005233,0.002172,0.001978,0.019892,-0.000364,-0.003385,-0.012936,0.00235,-0.03651,-0.007252,-0.005458,0.00679,0.000646,-0.001896,-0.017888,-0.005691,-0.006052,0.001938,-0.005028,0.001161,0.00152,-0.008145,-0.008887,0.016121,-0.000736,9.6E-05,-0.009899,-0.002216,-0.006517,-0.00144,0.004226,-0.003203,-0.00522,-0.006034,0.000467,0.005876,-0.005173,-0.005094,-0.011725,-0.010613
20160817,-0.001463,0.002089,0.002161,0.000772,0.008144,0.002739,0.003206,0.00351,0.008678,0.003564,-0.002383,0.00528,0.004389,0.001881,-0.001318,-0.003898,0.007771,0.000549,0.013972,0.01006,0.013972,0.005248,-0.005396,0.000215,0.004286,-0.000103,0.006834,-0.000587,0.003966,-0.001618,-0.002662,0.004466,-0.012854,0.004352,0.000371,0.008244,0.003018,0.00354,-0.000314,0.012488,0.003459,0.001349,-0.007122,0.004179,-0.001604,-0.018684,0.003383,-0.002074,0.000121,0.018296,0.000678,0.001824,-0.002015,0.003388,-0.003382,-0.003872,0.004649,0.018086,-0.000102,0.003382,0.007766,0.008095,0.003967,0.003916,0.000434,0.001128,0,-0.004401,0,-0.000443,0.013161,0.007532,-0.002672,0.003654,0.001252,0.00726,-0.000352,0.005819,0.002705,-0.004721,0.005348,0.008673,0.007933,-0.056456,0.001276,0.008255,0.000159,-0.000729,-0.000339,-0.000248,-0.000443,0.003498,-0.023163,0.001284,0.006207,0.00165,-0.005343,0.011344,0.014598
20160818,-0.001282,0.000695,0.00908,-0.000222,-0.004864,0.000911,0.004474,-0.001646,-0.003699,-0.00309,-0.010989,-0.003315,0.00552,0.002244,0.00066,0.013011,-0.005642,0.018785,-0.001811,0.001423,-0.001811,0.000908,-0.001428,-0.002788,0.002134,-0.002271,-0.005312,-0.009915,0.005372,0.005734,-0.001699,0.003246,-0.007812,-0.001752,-0.007051,0.000499,-0.002257,0.020071,-0.003348,0.002524,-0.003836,-0.000898,0.000256,0.004322,-0.000574,0.006518,0.012203,0.002078,0.002354,-0.001363,0.00316,0.002322,0.00358,-0.003732,0.001575,0.000691,0,0.013323,-0.003793,-0.004119,-0.004839,-0.003721,0.005927,0.002268,-0.001461,-0.0101,-0.002714,-0.000861,0.00444,-0.005136,0.01112,0.000427,-0.00125,0.005201,0.003126,0.005115,0.006155,-0.000761,0.003854,-0.000847,0.011208,0.012096,0.009028,-0.005853,-0.001402,0.001864,0.009279,-0.003647,0.005091,0.001981,0.016737,0.000134,0.015536,-0.00373,-0.019594,0.002396,-0.007162,0.001776,0.009221
20160819,0.002567,0.000347,-0.012485,-0.009353,-0.006627,-0.001365,-0.005727,0.002473,-0.002825,-0.002675,-0.00942,-0.003862,-0.001487,-0.001462,0.003958,-0.011878,-0.007944,-0.020054,-0.000403,-0.005968,-0.000403,-0.004082,0.007721,0.000645,-0.003391,-0.00269,-0.016615,0.004896,-0.004243,-0.008181,0.004375,-0.000914,0.001312,-0.001016,0.002492,-0.004086,0.000302,-0.006559,-0.000525,-0.006466,0.0024,0.004942,-0.0181,0.002869,-0.000459,0.010395,-0.004442,-0.004148,0.001024,0.005088,-0.006524,-0.001544,-0.001738,0.000268,-0.000726,0.002158,0.003008,-0.001565,-0.001852,-0.009025,-0.010625,-0.004128,0,0.000724,0.00083,-0.008633,-0.000371,-0.00509,0.001996,0.006231,-0.007671,-0.002775,0.00161,0.005749,-0.001425,-0.004048,0.02954,-0.001524,-0.008447,-0.002035,0.003569,0.004752,-0.006194,0.018187,0.010945,0.003398,-0.006129,-0.014641,-0.007429,-0.000494,0.000327,-0.001341,0.002576,-0.000468,-0.007772,-0.001394,-0.002705,-0.01143,-0.014808
20160822,-0.007772,0.000868,0.002164,0.002865,-0.006588,-0.000911,0.00224,-0.000411,0.004775,-0.004217,-0.002438,-0.003376,-0.005269,-4.6E-05,-0.002628,-0.003714,0.001907,-0.001511,-0.002017,-0.004002,-0.002017,-0.004098,0.003405,0.002794,-0.007359,-0.005395,0.002263,-0.000886,0.002999,-0.00025,-0.00242,0.000352,0.003604,-0.001941,0.007332,0.001901,0.000151,-0.015124,0.005986,0.004205,-0.003006,-0.001341,0.003565,-0.005722,0.003217,-0.000506,0.001115,0.004091,0.00018,-0.000988,-0.005435,-0.000318,-0.005864,0.018188,0.001816,0.004048,0.000461,-0.003658,0.010309,0.002909,0.016564,0,0.001637,-0.006693,0.00158,7.9E-05,-0.003589,0.000315,-0.003842,0.00628,-0.005594,-0.007493,-0.000476,0.005717,0.000268,0.003368,-0.004075,-0.002594,-0.003485,0.002209,0.001498,0.002436,-0.015928,-0.006811,0,-0.001344,-0.001265,0.002229,0.001021,-0.003708,-0.00643,0.000134,0.004176,0.001288,-0.007833,-0.0001,-0.001582,0.002784,-0.00032
20160823,0.003133,0.003815,-0.003068,0.003911,0.002602,-0.000456,-0.002874,-0.004524,0.001772,-9.1E-05,-0.001467,-0.000452,0.006333,0.002013,0.011199,-0.002551,0.001522,-0.010041,0.004738,0.007176,0.004738,0.002515,0.001131,-0.0015,0.007971,0.001043,-0.01174,0.006502,0.000472,0.001625,0.006793,-0.000563,0.011427,-0.000741,-0.003207,0.002697,0.001809,-0.003656,0.00522,0.000287,0.003909,-0.012536,-0.001993,0.016624,0.005497,0.010125,0.004138,-0.006297,-0.001083,0.006797,0.007741,0.002093,-0.004608,-0.001664,-0.004351,0.003688,0.001614,0.007133,-0.007449,0.003531,0.009848,0.003158,0.003922,-0.003551,-0.001302,-0.001623,0.00236,-0.017506,-0.000286,0.01512,-0.001067,-0.000431,-0.003454,0.008015,0.002675,0.000231,0.016365,0.004896,0.014377,0.000509,0.005234,0.007005,0.01384,0.000129,0.004293,0.001965,-0.007441,0.025945,0.004248,0.007196,0.000439,0.000537,0.006238,0.002105,-0.002632,0.001845,-0.006113,-0.002447,-0.006158
20160824,-0.007533,0.001036,0.00342,-0.00682,-0.006112,0.002737,-0.00032,0.004545,-0.007156,-0.00316,0.00049,-0.003754,-0.00103,-0.005115,0.003257,0.005114,-0.0019,0.003613,-0.00242,-0.007695,-0.00242,0,-0.007062,0.001502,-0.004587,-0.001563,0.000457,-0.008516,-0.013369,-0.00755,-0.010361,-0.015069,0.002582,0.002132,-0.006312,-0.00259,-0.004514,-0.005138,-0.007893,-0.020413,-0.002003,-0.016775,-0.002778,-0.003459,-0.013098,-0.021216,-0.007608,-0.006337,-0.004697,-0.011906,0.006552,-0.004723,-0.00037,-0.02991,-0.011046,-0.002137,-0.004604,-0.00552,-0.001028,-0.014201,0.012234,-0.001968,0.006185,0.001827,-0.039256,-0.001982,-0.006568,-0.006527,-0.001143,-0.00788,-0.00864,-0.00669,0.001255,-0.011503,-0.005602,-0.00486,0.010064,-0.007917,0.01628,-0.001864,-0.003161,-0.000994,-0.006016,-0.004398,-0.027784,-0.008488,-0.000957,0.018064,-0.002369,0.007637,-0.005263,-0.002415,-0.015419,-0.000467,-0.007916,-0.004829,-0.016629,0.010709,-0.000966
20160825,-0.004258,0.003796,-0.006362,0.002601,-0.001179,0.00182,-0.00032,-0.005141,0.00332,-0.000299,0.004894,-0.002898,0.006758,-0.000689,0.008442,-0.003033,0.004188,-0.013983,0.00155,-0.001436,0.00155,-0.004105,-0.001707,0.001286,-0.000556,-0.002818,-0.001979,0.002739,-0.006536,-0.002641,0.00073,-0.018374,0.007405,-0.002127,0.000374,-0.002896,-0.003628,0.000123,0.000628,-0.003571,0.000948,-0.005226,0.004875,-0.006627,-0.014541,0.002901,0.000479,-0.002326,0.00363,-0.005217,-0.001347,-0.001004,-0.002223,-0.024322,-0.015834,8.6E-05,0.0037,-0.004189,-0.034887,-0.005482,0.003503,-0.009069,0.001941,-0.002827,-0.02861,0.001311,-0.00449,0.001652,-0.001145,0.004102,0.003808,0.003693,-0.016172,0.004221,-0.000626,0.001861,-0.016274,-0.002456,0.003581,0.000509,0.007648,-0.001847,-0.00419,0.006627,-0.008017,-0.00168,0.006387,-0.002839,-0.004071,0.010024,-0.00529,0.003631,-0.006619,0.002335,0.00304,-0.0008,-0.007644,0.006115,0.0029
20160826,-0.005857,-0.002407,-0.002172,0.012882,0.003964,0.00227,0.000641,0.002687,0.008637,0.000169,-0.009496,0.002426,-0.00364,-0.001883,0.016742,-0.005594,-0.012891,-0.001123,-0.0043,0.001438,-0.0043,-0.008015,0.004845,0.008348,-0.000477,-0.003558,-0.000763,-0.007901,0.008504,-0.001954,0.003893,-0.004953,0.001918,-0.003986,0.003113,-0.007412,-0.001365,-0.005409,0.009206,0.010221,-0.000947,-0.0017,-0.008577,-0.003177,0.01417,0.00017,0.005268,-0.00564,0.000422,-0.003871,-0.008541,-0.001781,-0.003806,0.008155,-0.009853,-0.000171,0,0.000421,-0.005545,0.002948,0,-0.00776,0.006135,-0.003476,0.006855,-0.004523,-0.007142,-0.016457,-0.001003,0.001391,0.002995,-0.002814,-0.005641,0.006362,-0.002058,-0.000464,-0.004051,-0.003231,-0.004695,0.001357,-0.00722,-0.0084,-0.01122,-0.007358,0.004302,0.007028,-0.00119,-0.001424,-0.005961,0.011619,-0.000776,-0.002144,0.008126,0.009549,0.007197,-0.001902,0.003268,-0.008304,-0.023211
